4,4,,Sampdoria Gênes,Chievo Vérone,"2014-09-24 13:00:00"
4,4,,Fiorentina,Sassuolo,"2014-09-24 13:00:00"
5,5,,Inter Milan,Cagliari,"2014-09-28 13:00:00"
5,5,,Torino,Fiorentina,"2014-09-28 13:00:00"
5,5,,Chievo Vérone,Empoli,"2014-09-28 13:00:00"
5,5,,Cesena,AC Milan,"2014-09-28 13:00:00"
5,5,,Atalanta Bergame,Juventus Turin,"2014-09-28 13:00:00"
5,5,,Palerme,Lazio Rome,"2014-09-28 13:00:00"
5,5,,Udinese,Parme,"2014-09-28 13:00:00"
5,5,,Genoa,Sampdoria Gênes,"2014-09-28 13:00:00"
5,5,,Sassuolo,Naples,"2014-09-28 13:00:00"
5,5,,AS Roma,Hellas Vérone,"2014-09-28 13:00:00"
6,6,,Hellas Vérone,Cagliari,"2014-10-05 13:00:00"
6,6,,Fiorentina,Inter Milan,"2014-10-05 13:00:00"
6,6,,Juventus Turin,AS Roma,"2014-10-05 13:00:00"
6,6,,Sampdoria Gênes,Atalanta Bergame,"2014-10-05 13:00:00"
6,6,,Naples,Torino,"2014-10-05 13:00:00"
6,6,,Parme,Genoa,"2014-10-05 13:00:00"
6,6,,Udinese,Cesena,"2014-10-05 13:00:00"
6,6,,Empoli,Palerme,"2014-10-05 13:00:00"
6,6,,AC Milan,Chievo Vérone,"2014-10-05 13:00:00"
6,6,,Lazio Rome,Sassuolo,"2014-10-05 13:00:00"
7,7,,Genoa,Empoli,"2014-10-19 13:00:00"
7,7,,Torino,Udinese,"2014-10-19 13:00:00"
7,7,,Hellas Vérone,AC Milan,"2014-10-19 13:00:00"
7,7,,Sassuolo,Juventus Turin,"2014-10-19 13:00:00"
7,7,,Fiorentina,Lazio Rome,"2014-10-19 13:00:00"
7,7,,Atalanta Bergame,Parme,"2014-10-19 13:00:00"
7,7,,Cagliari,Sampdoria Gênes,"2014-10-19 13:00:00"
7,7,,Inter Milan,Naples,"2014-10-19 13:00:00"
7,7,,Palerme,Cesena,"2014-10-19 13:00:00"
7,7,,AS Roma,Chievo Vérone,"2014-10-19 13:00:00"
8,8,,Empoli,Cagliari,"2014-10-26 14:00:00"
8,8,,AC Milan,Fiorentina,"2014-10-26 14:00:00"
8,8,,Cesena,Inter Milan,"2014-10-26 14:00:00"
8,8,,Sampdoria Gênes,AS Roma,"2014-10-26 14:00:00"
8,8,,Udinese,Atalanta Bergame,"2014-10-26 14:00:00"
8,8,,Naples,Hellas Vérone,"2014-10-26 14:00:00"
8,8,,Lazio Rome,Torino,"2014-10-26 14:00:00"
8,8,,Chievo Vérone,Genoa,"2014-10-26 14:00:00"
8,8,,Juventus Turin,Palerme,"2014-10-26 14:00:00"
8,8,,Parme,Sassuolo,"2014-10-26 14:00:00"
9,9,,Sassuolo,Empoli,"2014-10-29 14:00:00"
9,9,,Fiorentina,Udinese,"2014-10-29 14:00:00"
9,9,,Cagliari,AC Milan,"2014-10-29 14:00:00"
9,9,,Genoa,Juventus Turin,"2014-10-29 14:00:00"
9,9,,Hellas Vérone,Lazio Rome,"2014-10-29 14:00:00"
9,9,,Torino,Parme,"2014-10-29 14:00:00"
9,9,,Inter Milan,Sampdoria Gênes,"2014-10-29 14:00:00"
9,9,,Atalanta Bergame,Naples,"2014-10-29 14:00:00"
9,9,,AS Roma,Cesena,"2014-10-29 14:00:00"
9,9,,Palerme,Chievo Vérone,"2014-10-29 14:00:00"
10,10,,Lazio Rome,Cagliari,"2014-11-02 14:00:00"
10,10,,Sampdoria Gênes,Fiorentina,"2014-11-02 14:00:00"
10,10,,Parme,Inter Milan,"2014-11-02 14:00:00"
10,10,,Naples,AS Roma,"2014-11-02 14:00:00"
10,10,,Empoli,Juventus Turin,"2014-11-02 14:00:00"
10,10,,Torino,Atalanta Bergame,"2014-11-02 14:00:00"
10,10,,Cesena,Hellas Vérone,"2014-11-02 14:00:00"
10,10,,Udinese,Genoa,"2014-11-02 14:00:00"
10,10,,AC Milan,Palerme,"2014-11-02 14:00:00"
10,10,,Chievo Vérone,Sassuolo,"2014-11-02 14:00:00"
11,11,,Palerme,Udinese,"2014-11-09 14:00:00"
11,11,,Sampdoria Gênes,AC Milan,"2014-11-09 14:00:00"
11,11,,Empoli,Lazio Rome,"2014-11-09 14:00:00"
11,11,,Juventus Turin,Parme,"2014-11-09 14:00:00"
11,11,,Fiorentina,Naples,"2014-11-09 14:00:00"
11,11,,Sassuolo,Atalanta Bergame,"2014-11-09 14:00:00"
11,11,,Inter Milan,Hellas Vérone,"2014-11-09 14:00:00"
11,11,,AS Roma,Torino,"2014-11-09 14:00:00"
11,11,,Cagliari,Genoa,"2014-11-09 14:00:00"
11,11,,Chievo Vérone,Cesena,"2014-11-09 14:00:00"
12,12,,Naples,Cagliari,"2014-11-23 14:00:00"
12,12,,Hellas Vérone,Fiorentina,"2014-11-23 14:00:00"
12,12,,AC Milan,Inter Milan,"2014-11-23 14:00:00"
12,12,,Parme,Empoli,"2014-11-23 14:00:00"
12,12,,Atalanta Bergame,AS Roma,"2014-11-23 14:00:00"
12,12,,Lazio Rome,Juventus Turin,"2014-11-23 14:00:00"
12,12,,Cesena,Sampdoria Gênes,"2014-11-23 14:00:00"
12,12,,Genoa,Palerme,"2014-11-23 14:00:00"
12,12,,Udinese,Chievo Vérone,"2014-11-23 14:00:00"
12,12,,Torino,Sassuolo,"2014-11-23 14:00:00"
13,13,,Cagliari,Fiorentina,"2014-11-30 14:00:00"
13,13,,AS Roma,Inter Milan,"2014-11-30 14:00:00"
13,13,,AC Milan,Udinese,"2014-11-30 14:00:00"
13,13,,Chievo Vérone,Lazio Rome,"2014-11-30 14:00:00"
13,13,,Palerme,Parme,"2014-11-30 14:00:00"
13,13,,Sampdoria Gênes,Naples,"2014-11-30 14:00:00"
13,13,,Empoli,Atalanta Bergame,"2014-11-30 14:00:00"
13,13,,Sassuolo,Hellas Vérone,"2014-11-30 14:00:00"
13,13,,Juventus Turin,Torino,"2014-11-30 14:00:00"
13,13,,Cesena,Genoa,"2014-11-30 14:00:00"
14,14,,Naples,Empoli,"2014-12-07 14:00:00"
14,14,,Inter Milan,Udinese,"2014-12-07 14:00:00"
14,14,,Genoa,AC Milan,"2014-12-07 14:00:00"
14,14,,Fiorentina,Juventus Turin,"2014-12-07 14:00:00"
14,14,,Parme,Lazio Rome,"2014-12-07 14:00:00"
14,14,,Hellas Vérone,Sampdoria Gênes,"2014-12-07 14:00:00"
14,14,,Atalanta Bergame,Cesena,"2014-12-07 14:00:00"
14,14,,Torino,Palerme,"2014-12-07 14:00:00"
14,14,,Cagliari,Chievo Vérone,"2014-12-07 14:00:00"
14,14,,AS Roma,Sassuolo,"2014-12-07 14:00:00"
15,15,,Parme,Cagliari,"2014-12-14 14:00:00"
15,15,,Cesena,Fiorentina,"2014-12-14 14:00:00"
15,15,,Chievo Vérone,Inter Milan,"2014-12-14 14:00:00"
15,15,,Genoa,AS Roma,"2014-12-14 14:00:00"
15,15,,Juventus Turin,Sampdoria Gênes,"2014-12-14 14:00:00"
15,15,,AC Milan,Naples,"2014-12-14 14:00:00"
15,15,,Lazio Rome,Atalanta Bergame,"2014-12-14 14:00:00"
15,15,,Udinese,Hellas Vérone,"2014-12-14 14:00:00"
15,15,,Empoli,Torino,"2014-12-14 14:00:00"
15,15,,Palerme,Sassuolo,"2014-12-14 14:00:00"
16,16,,Fiorentina,Empoli,"2014-12-21 14:00:00"
16,16,,Sampdoria Gênes,Udinese,"2014-12-21 14:00:00"
16,16,,AS Roma,AC Milan,"2014-12-21 14:00:00"
16,16,,Cagliari,Juventus Turin,"2014-12-21 14:00:00"
16,16,,Inter Milan,Lazio Rome,"2014-12-21 14:00:00"
16,16,,Naples,Parme,"2014-12-21 14:00:00"
16,16,,Torino,Genoa,"2014-12-21 14:00:00"
16,16,,Sassuolo,Cesena,"2014-12-21 14:00:00"
16,16,,Atalanta Bergame,Palerme,"2014-12-21 14:00:00"
16,16,,Hellas Vérone,Chievo Vérone,"2014-12-21 14:00:00"
17,17,,Palerme,Cagliari,"2015-01-06 14:00:00"
17,17,,Parme,Fiorentina,"2015-01-06 14:00:00"
17,17,,Juventus Turin,Inter Milan,"2015-01-06 14:00:00"
17,17,,Udinese,AS Roma,"2015-01-06 14:00:00"
17,17,,Lazio Rome,Sampdoria Gênes,"2015-01-06 14:00:00"
17,17,,Cesena,Naples,"2015-01-06 14:00:00"
17,17,,Genoa,Atalanta Bergame,"2015-01-06 14:00:00"
17,17,,Empoli,Hellas Vérone,"2015-01-06 14:00:00"
17,17,,Chievo Vérone,Torino,"2015-01-06 14:00:00"
17,17,,AC Milan,Sassuolo,"2015-01-06 14:00:00"
18,18,,Sampdoria Gênes,Empoli,"2015-01-11 14:00:00"
18,18,,Sassuolo,Udinese,"2015-01-11 14:00:00"
18,18,,Torino,AC Milan,"2015-01-11 14:00:00"
18,18,,Naples,Juventus Turin,"2015-01-11 14:00:00"
18,18,,AS Roma,Lazio Rome,"2015-01-11 14:00:00"
18,18,,Hellas Vérone,Parme,"2015-01-11 14:00:00"
18,18,,Inter Milan,Genoa,"2015-01-11 14:00:00"
18,18,,Cagliari,Cesena,"2015-01-11 14:00:00"
18,18,,Fiorentina,Palerme,"2015-01-11 14:00:00"
18,18,,Atalanta Bergame,Chievo Vérone,"2015-01-11 14:00:00"
19,19,,Udinese,Cagliari,"2015-01-18 14:00:00"
19,19,,Chievo Vérone,Fiorentina,"2015-01-18 14:00:00"
19,19,,Empoli,Inter Milan,"2015-01-18 14:00:00"
19,19,,Palerme,AS Roma,"2015-01-18 14:00:00"
19,19,,Parme,Sampdoria Gênes,"2015-01-18 14:00:00"
19,19,,Lazio Rome,Naples,"2015-01-18 14:00:00"
19,19,,AC Milan,Atalanta Bergame,"2015-01-18 14:00:00"
19,19,,Juventus Turin,Hellas Vérone,"2015-01-18 14:00:00"
19,19,,Cesena,Torino,"2015-01-18 14:00:00"
19,19,,Genoa,Sassuolo,"2015-01-18 14:00:00"
20,20,,Empoli,Udinese,"2015-01-25 14:00:00"
20,20,,Fiorentina,AS Roma,"2015-01-25 14:00:00"
20,20,,Lazio Rome,AC Milan,"2015-01-25 14:00:00"
20,20,,Hellas Vérone,Atalanta Bergame,"2015-01-25 14:00:00"
20,20,,Inter Milan,Torino,"2015-01-25 14:00:00"
20,20,,Naples,Genoa,"2015-01-25 14:00:00"
20,20,,Parme,Cesena,"2015-01-25 14:00:00"
20,20,,Sampdoria Gênes,Palerme,"2015-01-25 14:00:00"
20,20,,Juventus Turin,Chievo Vérone,"2015-01-25 14:00:00"
20,20,,Cagliari,Sassuolo,"2015-01-25 14:00:00"
21,21,,Atalanta Bergame,Cagliari,"2015-02-01 14:00:00"
21,21,,Genoa,Fiorentina,"2015-02-01 14:00:00"
21,21,,Sassuolo,Inter Milan,"2015-02-01 14:00:00"
21,21,,AS Roma,Empoli,"2015-02-01 14:00:00"
21,21,,Udinese,Juventus Turin,"2015-02-01 14:00:00"
21,21,,Cesena,Lazio Rome,"2015-02-01 14:00:00"
21,21,,AC Milan,Parme,"2015-02-01 14:00:00"
21,21,,Torino,Sampdoria Gênes,"2015-02-01 14:00:00"
21,21,,Chievo Vérone,Naples,"2015-02-01 14:00:00"
21,21,,Palerme,Hellas Vérone,"2015-02-01 14:00:00"
22,22,,Naples,Udinese,"2015-02-08 14:00:00"
22,22,,Cagliari,AS Roma,"2015-02-08 14:00:00"
22,22,,Juventus Turin,AC Milan,"2015-02-08 14:00:00"
22,22,,Fiorentina,Atalanta Bergame,"2015-02-08 14:00:00"
22,22,,Hellas Vérone,Torino,"2015-02-08 14:00:00"
22,22,,Lazio Rome,Genoa,"2015-02-08 14:00:00"
22,22,,Empoli,Cesena,"2015-02-08 14:00:00"
22,22,,Inter Milan,Palerme,"2015-02-08 14:00:00"
22,22,,Parme,Chievo Vérone,"2015-02-08 14:00:00"
22,22,,Sampdoria Gênes,Sassuolo,"2015-02-08 14:00:00"
23,23,,Torino,Cagliari,"2015-02-15 14:00:00"
23,23,,Sassuolo,Fiorentina,"2015-02-15 14:00:00"
23,23,,Atalanta Bergame,Inter Milan,"2015-02-15 14:00:00"
23,23,,AC Milan,Empoli,"2015-02-15 14:00:00"
23,23,,Cesena,Juventus Turin,"2015-02-15 14:00:00"
23,23,,Udinese,Lazio Rome,"2015-02-15 14:00:00"
23,23,,AS Roma,Parme,"2015-02-15 14:00:00"
23,23,,Chievo Vérone,Sampdoria Gênes,"2015-02-15 14:00:00"
23,23,,Palerme,Naples,"2015-02-15 14:00:00"
23,23,,Genoa,Hellas Vérone,"2015-02-15 14:00:00"
24,24,,Cagliari,Inter Milan,"2015-02-22 14:00:00"
24,24,,Parme,Udinese,"2015-02-22 14:00:00"
24,24,,Hellas Vérone,AS Roma,"2015-02-22 14:00:00"
24,24,,Juventus Turin,Atalanta Bergame,"2015-02-22 14:00:00"
24,24,,Fiorentina,Torino,"2015-02-22 14:00:00"
24,24,,Sampdoria Gênes,Genoa,"2015-02-22 14:00:00"
24,24,,AC Milan,Cesena,"2015-02-22 14:00:00"
24,24,,Lazio Rome,Palerme,"2015-02-22 14:00:00"
24,24,,Empoli,Chievo Vérone,"2015-02-22 14:00:00"
24,24,,Naples,Sassuolo,"2015-02-22 14:00:00"
25,25,,Inter Milan,Fiorentina,"2015-03-01 14:00:00"
25,25,,Palerme,Empoli,"2015-03-01 14:00:00"
25,25,,Cesena,Udinese,"2015-03-01 14:00:00"
25,25,,Chievo Vérone,AC Milan,"2015-03-01 14:00:00"
25,25,,AS Roma,Juventus Turin,"2015-03-01 14:00:00"
25,25,,Sassuolo,Lazio Rome,"2015-03-01 14:00:00"
25,25,,Genoa,Parme,"2015-03-01 14:00:00"
25,25,,Atalanta Bergame,Sampdoria Gênes,"2015-03-01 14:00:00"
25,25,,Torino,Naples,"2015-03-01 14:00:00"
25,25,,Cagliari,Hellas Vérone,"2015-03-01 14:00:00"
26,26,,Sampdoria Gênes,Cagliari,"2015-03-08 14:00:00"
26,26,,Lazio Rome,Fiorentina,"2015-03-08 14:00:00"
26,26,,Naples,Inter Milan,"2015-03-08 14:00:00"
26,26,,Chievo Vérone,AS Roma,"2015-03-08 14:00:00"
26,26,,Parme,Atalanta Bergame,"2015-03-08 14:00:00"
26,26,,AC Milan,Hellas Vérone,"2015-03-08 14:00:00"
26,26,,Udinese,Torino,"2015-03-08 14:00:00"
26,26,,Empoli,Genoa,"2015-03-08 14:00:00"
26,26,,Cesena,Palerme,"2015-03-08 14:00:00"
26,26,,Juventus Turin,Sassuolo,"2015-03-08 14:00:00"
27,27,,Cagliari,Empoli,"2015-03-15 14:00:00"
27,27,,Atalanta Bergame,Udinese,"2015-03-15 14:00:00"
27,27,,Fiorentina,AC Milan,"2015-03-15 14:00:00"
27,27,,Palerme,Juventus Turin,"2015-03-15 14:00:00"
27,27,,Torino,Lazio Rome,"2015-03-15 14:00:00"
27,27,,Sassuolo,Parme,"2015-03-15 14:00:00"
27,27,,AS Roma,Sampdoria Gênes,"2015-03-15 14:00:00"
27,27,,Hellas Vérone,Naples,"2015-03-15 14:00:00"
27,27,,Inter Milan,Cesena,"2015-03-15 14:00:00"
27,27,,Genoa,Chievo Vérone,"2015-03-15 14:00:00"
28,28,,AC Milan,Cagliari,"2015-03-22 14:00:00"
28,28,,Udinese,Fiorentina,"2015-03-22 14:00:00"
28,28,,Sampdoria Gênes,Inter Milan,"2015-03-22 14:00:00"
28,28,,Cesena,AS Roma,"2015-03-22 14:00:00"
28,28,,Naples,Atalanta Bergame,"2015-03-22 14:00:00"
28,28,,Lazio Rome,Hellas Vérone,"2015-03-22 14:00:00"
28,28,,Parme,Torino,"2015-03-22 14:00:00"
28,28,,Juventus Turin,Genoa,"2015-03-22 14:00:00"
28,28,,Chievo Vérone,Palerme,"2015-03-22 14:00:00"
28,28,,Empoli,Sassuolo,"2015-03-22 14:00:00"
29,29,,Juventus Turin,Empoli,"2015-04-05 13:00:00"
29,29,,Genoa,Udinese,"2015-04-05 13:00:00"
29,29,,Palerme,AC Milan,"2015-04-05 13:00:00"
29,29,,Cagliari,Lazio Rome,"2015-04-05 13:00:00"
29,29,,Inter Milan,Parme,"2015-04-05 13:00:00"
29,29,,Fiorentina,Sampdoria Gênes,"2015-04-05 13:00:00"
29,29,,AS Roma,Naples,"2015-04-05 13:00:00"
29,29,,Atalanta Bergame,Torino,"2015-04-05 13:00:00"
29,29,,Hellas Vérone,Cesena,"2015-04-05 13:00:00"
29,29,,Sassuolo,Chievo Vérone,"2015-04-05 13:00:00"
30,30,,Genoa,Cagliari,"2015-04-12 13:00:00"
30,30,,Naples,Fiorentina,"2015-04-12 13:00:00"
30,30,,Hellas Vérone,Inter Milan,"2015-04-12 13:00:00"
30,30,,Lazio Rome,Empoli,"2015-04-12 13:00:00"
30,30,,Torino,AS Roma,"2015-04-12 13:00:00"
30,30,,Parme,Juventus Turin,"2015-04-12 13:00:00"
30,30,,AC Milan,Sampdoria Gênes,"2015-04-12 13:00:00"
30,30,,Udinese,Palerme,"2015-04-12 13:00:00"
30,30,,Cesena,Chievo Vérone,"2015-04-12 13:00:00"
30,30,,Atalanta Bergame,Sassuolo,"2015-04-12 13:00:00"
31,31,,Chievo Vérone,Udinese,"2015-04-19 13:00:00"
31,31,,Inter Milan,AC Milan,"2015-04-19 13:00:00"
31,31,,Juventus Turin,Lazio Rome,"2015-04-19 13:00:00"
31,31,,Empoli,Parme,"2015-04-19 13:00:00"
31,31,,Cagliari,Naples,"2015-04-19 13:00:00"
31,31,,AS Roma,Atalanta Bergame,"2015-04-19 13:00:00"
31,31,,Fiorentina,Hellas Vérone,"2015-04-19 13:00:00"
31,31,,Sassuolo,Torino,"2015-04-19 13:00:00"
31,31,,Palerme,Genoa,"2015-04-19 13:00:00"
31,31,,Sampdoria Gênes,Cesena,"2015-04-19 13:00:00"
32,32,,Fiorentina,Cagliari,"2015-04-26 13:00:00"
32,32,,Atalanta Bergame,Empoli,"2015-04-26 13:00:00"
32,32,,Inter Milan,AS Roma,"2015-04-26 13:00:00"
32,32,,Udinese,AC Milan,"2015-04-26 13:00:00"
32,32,,Torino,Juventus Turin,"2015-04-26 13:00:00"
32,32,,Naples,Sampdoria Gênes,"2015-04-26 13:00:00"
32,32,,Genoa,Cesena,"2015-04-26 13:00:00"
32,32,,Parme,Palerme,"2015-04-26 13:00:00"
32,32,,Lazio Rome,Chievo Vérone,"2015-04-26 13:00:00"
32,32,,Hellas Vérone,Sassuolo,"2015-04-26 13:00:00"
33,33,,Chievo Vérone,Cagliari,"2015-04-29 13:00:00"
33,33,,Juventus Turin,Fiorentina,"2015-04-29 13:00:00"
33,33,,Udinese,Inter Milan,"2015-04-29 13:00:00"
33,33,,Sassuolo,AS Roma,"2015-04-29 13:00:00"
33,33,,Lazio Rome,Parme,"2015-04-29 13:00:00"
33,33,,Empoli,Naples,"2015-04-29 13:00:00"
33,33,,Cesena,Atalanta Bergame,"2015-04-29 13:00:00"
33,33,,Sampdoria Gênes,Hellas Vérone,"2015-04-29 13:00:00"
33,33,,Palerme,Torino,"2015-04-29 13:00:00"
33,33,,AC Milan,Genoa,"2015-04-29 13:00:00"
34,34,,Torino,Empoli,"2015-05-03 13:00:00"
34,34,,Hellas Vérone,Udinese,"2015-05-03 13:00:00"
34,34,,Naples,AC Milan,"2015-05-03 13:00:00"
34,34,,Sampdoria Gênes,Juventus Turin,"2015-05-03 13:00:00"
34,34,,Atalanta Bergame,Lazio Rome,"2015-05-03 13:00:00"
34,34,,Cagliari,Parme,"2015-05-03 13:00:00"
34,34,,AS Roma,Genoa,"2015-05-03 13:00:00"
34,34,,Fiorentina,Cesena,"2015-05-03 13:00:00"
34,34,,Sassuolo,Palerme,"2015-05-03 13:00:00"
34,34,,Inter Milan,Chievo Vérone,"2015-05-03 13:00:00"
35,35,,Juventus Turin,Cagliari,"2015-05-10 13:00:00"
35,35,,Empoli,Fiorentina,"2015-05-10 13:00:00"
35,35,,Lazio Rome,Inter Milan,"2015-05-10 13:00:00"
35,35,,AC Milan,AS Roma,"2015-05-10 13:00:00"
35,35,,Udinese,Sampdoria Gênes,"2015-05-10 13:00:00"
35,35,,Parme,Naples,"2015-05-10 13:00:00"
35,35,,Palerme,Atalanta Bergame,"2015-05-10 13:00:00"
35,35,,Chievo Vérone,Hellas Vérone,"2015-05-10 13:00:00"
35,35,,Genoa,Torino,"2015-05-10 13:00:00"
35,35,,Cesena,Sassuolo,"2015-05-10 13:00:00"
36,36,,Hellas Vérone,Empoli,"2015-05-17 13:00:00"
36,36,,AS Roma,Udinese,"2015-05-17 13:00:00"
36,36,,Sassuolo,AC Milan,"2015-05-17 13:00:00"
36,36,,Inter Milan,Juventus Turin,"2015-05-17 13:00:00"
36,36,,Sampdoria Gênes,Lazio Rome,"2015-05-17 13:00:00"
36,36,,Fiorentina,Parme,"2015-05-17 13:00:00"
36,36,,Atalanta Bergame,Genoa,"2015-05-17 13:00:00"
36,36,,Naples,Cesena,"2015-05-17 13:00:00"
36,36,,Cagliari,Palerme,"2015-05-17 13:00:00"
36,36,,Torino,Chievo Vérone,"2015-05-17 13:00:00"
37,37,,Cesena,Cagliari,"2015-05-24 13:00:00"
37,37,,Palerme,Fiorentina,"2015-05-24 13:00:00"
37,37,,Genoa,Inter Milan,"2015-05-24 13:00:00"
37,37,,Lazio Rome,AS Roma,"2015-05-24 13:00:00"
37,37,,Empoli,Sampdoria Gênes,"2015-05-24 13:00:00"
37,37,,Juventus Turin,Naples,"2015-05-24 13:00:00"
37,37,,Chievo Vérone,Atalanta Bergame,"2015-05-24 13:00:00"
37,37,,Parme,Hellas Vérone,"2015-05-24 13:00:00"
37,37,,AC Milan,Torino,"2015-05-24 13:00:00"
37,37,,Udinese,Sassuolo,"2015-05-24 13:00:00"
38,38,,Inter Milan,Empoli,"2015-05-31 13:00:00"
38,38,,Cagliari,Udinese,"2015-05-31 13:00:00"
38,38,,Atalanta Bergame,AC Milan,"2015-05-31 13:00:00"
38,38,,Hellas Vérone,Juventus Turin,"2015-05-31 13:00:00"
38,38,,Naples,Lazio Rome,"2015-05-31 13:00:00"
38,38,,Sampdoria Gênes,Parme,"2015-05-31 13:00:00"
38,38,,Sassuolo,Genoa,"2015-05-31 13:00:00"
38,38,,Torino,Cesena,"2015-05-31 13:00:00"
38,38,,AS Roma,Palerme,"2015-05-31 13:00:00"
38,38,,Fiorentina,Chievo Vérone,"2015-05-31 13:00:00"
